lim_bal,sex,education,marital,age,pay_april,pay_mei,pay_juni,pay_juli,pay_agustus,pay_september,bill_amt_april,bill_amt_mei,bill_amt_juni,bill_amt_juli,bill_amt_agustus,bill_amt_september,pay_amt_april,pay_amt_mei,pay_amt_juni,pay_amt_juli,pay_amt_agustus,pay_amt_september,default_pay
20000.0,2,3,1,52.0,0.0,0.0,0.0,0.0,0.0,2.0,17650.0,17380.0,16460.0,15425.0,14361.0,18049.0,2900.0,700.0,1500.0,1600.0,1600.0,1536.0,1
380000.0,1,3,1,52.0,2.0,0.0,0.0,0.0,0.0,2.0,365587.0,385813.0,383319.0,375150.0,369065.0,390409.0,27000.0,0.0,29000.0,15022.0,14219.0,15353.0,0
100000.0,1,3,2,36.0,2.0,0.0,0.0,0.0,0.0,2.0,51391.0,49192.0,44728.0,42636.0,42298.0,38546.0,4536.0,4016.0,6218.0,3120.0,1028.0,4400.0,0
210000.0,2,3,2,51.0,2.0,0.0,0.0,0.0,0.0,2.0,47591.0,48497.0,45544.0,44826.0,43787.0,42795.0,1885.0,0.0,3717.0,1764.0,2046.0,2007.0,1
50000.0,2,3,2,23.0,2.0,0.0,0.0,0.0,2.0,2.0,9267.0,9565.0,8898.0,7887.0,7022.0,7285.0,1710.0,0.0,816.0,1149.0,1138.0,0.0,1
70000.0,2,3,1,32.0,-1.0,0.0,0.0,0.0,2.0,2.0,11315.0,10914.0,11120.0,11400.0,17330.0,18317.0,1000.0,18963.0,500.0,110.0,1000.0,0.0,0
280000.0,1,3,2,38.0,0.0,0.0,0.0,0.0,-1.0,-2.0,124742.0,118270.0,116480.0,314042.0,197796.0,192080.0,3591.0,7503.0,3376.0,3884.0,117698.0,5716.0,0
30000.0,1,3,2,46.0,0.0,0.0,0.0,0.0,2.0,3.0,15156.0,14650.0,14350.0,13984.0,13277.0,13784.0,825.0,750.0,532.0,600.0,1234.0,0.0,1
80000.0,1,3,1,31.0,0.0,0.0,0.0,0.0,2.0,1.0,28061.0,27480.0,27844.0,26856.0,26703.0,27653.0,1042.0,1023.0,983.0,1447.0,1459.0,0.0,0
20000.0,1,3,1,60.0,0.0,0.0,0.0,0.0,2.0,1.0,19284.0,18566.0,18201.0,17922.0,16917.0,17495.0,1000.0,1000.0,648.0,2000.0,1287.0,0.0,0
50000.0,1,3,2,46.0,0.0,0.0,0.0,0.0,2.0,1.0,48694.0,49910.0,49725.0,49310.0,48161.0,49220.0,2012.0,2000.0,2007.0,1900.0,2000.0,0.0,1
20000.0,1,3,2,38.0,0.0,0.0,0.0,0.0,-1.0,1.0,18911.0,18521.0,18161.0,17151.0,16116.0,-2086.0,800.0,688.0,662.0,1302.0,1300.0,18451.0,0
50000.0,1,3,1,40.0,0.0,0.0,0.0,0.0,2.0,1.0,11616.0,15705.0,15033.0,14908.0,13698.0,24091.0,570.0,500.0,1000.0,600.0,1475.0,0.0,0
180000.0,1,3,1,45.0,0.0,0.0,0.0,0.0,2.0,1.0,20890.0,22780.0,23306.0,22627.0,24508.0,24400.0,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,0
70000.0,1,3,2,25.0,0.0,0.0,0.0,0.0,2.0,1.0,16667.0,16036.0,24991.0,56580.0,67209.0,69447.0,5000.0,2500.0,3000.0,1500.0,4000.0,0.0,1
20000.0,2,3,1,31.0,0.0,0.0,0.0,0.0,2.0,1.0,14523.0,19483.0,19113.0,19092.0,14509.0,15043.0,0.0,812.0,833.0,2963.0,5166.0,0.0,1
50000.0,2,3,1,47.0,0.0,0.0,0.0,0.0,2.0,1.0,-442.0,2759.0,50496.0,50151.0,48968.0,50574.0,37459.0,0.0,55.0,2300.0,2463.0,0.0,1
50000.0,2,3,1,59.0,0.0,0.0,0.0,0.0,2.0,1.0,47816.0,46748.0,45736.0,44996.0,43981.0,44977.0,2210.0,2000.0,1900.0,1785.0,2045.0,0.0,0
20000.0,2,3,2,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1730.0,7630.0,17233.0,18165.0,19154.0,3200.0,0.0,100.0,500.0,1333.0,0.0,0
310000.0,2,3,2,30.0,0.0,0.0,0.0,0.0,-1.0,1.0,50009.0,51757.0,97009.0,131107.0,118109.0,5931.0,3000.0,5000.0,12000.0,20000.0,18008.0,120000.0,0
30000.0,2,3,1,35.0,0.0,0.0,0.0,0.0,2.0,1.0,27803.0,30290.0,29478.0,29777.0,28852.0,29622.0,1500.0,1500.0,1500.0,1700.0,1700.0,0.0,0
30000.0,2,3,1,41.0,0.0,0.0,0.0,0.0,2.0,1.0,25648.0,25082.0,23044.0,22843.0,23367.0,28041.0,3016.0,1005.0,5000.0,2008.0,2003.0,13.0,0
50000.0,2,3,1,52.0,0.0,0.0,0.0,0.0,2.0,1.0,20320.0,19755.0,20412.0,19469.0,18761.0,19371.0,700.0,840.0,700.0,1600.0,1700.0,0.0,0
260000.0,1,3,1,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,67100.0,70273.0,73658.0,77156.0,153799.0,154462.0,5000.0,3400.0,2947.0,2779.0,2795.0,7425.0,0
50000.0,1,3,1,48.0,0.0,0.0,0.0,0.0,-1.0,-1.0,27940.0,27395.0,26832.0,26646.0,33868.0,2722.0,1013.0,1000.0,994.0,959.0,1439.0,33895.0,0
200000.0,1,3,2,27.0,0.0,0.0,0.0,0.0,-1.0,-1.0,181568.0,182676.0,191678.0,191248.0,192047.0,4484.0,20031.0,5786.0,5275.0,7493.0,7019.0,195316.0,0
120000.0,1,3,1,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,34604.0,33559.0,32972.0,32687.0,32319.0,31218.0,1500.0,2000.0,1500.0,1200.0,1600.0,2000.0,0
80000.0,2,3,1,40.0,0.0,0.0,0.0,0.0,0.0,-1.0,13318.0,20043.0,15274.0,16817.0,12774.0,7111.0,2000.0,5000.0,8000.0,4025.0,5000.0,6500.0,0
250000.0,2,3,2,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,88283.0,75543.0,102311.0,73068.0,58876.0,44242.0,25000.0,30000.0,25000.0,30000.0,24000.0,25000.0,0
50000.0,2,3,1,37.0,0.0,0.0,0.0,0.0,2.0,-1.0,6939.0,6193.0,5438.0,4167.0,2378.0,2564.0,1000.0,1000.0,1000.0,1500.0,2000.0,0.0,0
130000.0,2,3,2,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,8541.0,11735.0,11659.0,19887.0,15578.0,5719.0,1000.0,2000.0,2000.0,2000.0,5000.0,10000.0,0
310000.0,2,3,2,30.0,0.0,0.0,0.0,0.0,0.0,-1.0,45262.0,50009.0,51757.0,97009.0,131107.0,118109.0,1900.0,3000.0,5000.0,12000.0,20000.0,18008.0,0
120000.0,2,3,2,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,81354.0,79589.0,71446.0,69903.0,67876.0,66551.0,3200.0,3200.0,10000.0,3300.0,3120.0,2429.0,0
100000.0,1,5,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,22620.0,82586.0,90500.0,98222.0,95697.0,94502.0,0.0,50000.0,2103.0,3203.0,5000.0,5000.0,0
80000.0,1,5,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,67069.0,80540.0,81099.0,79348.0,78179.0,80534.0,2417.0,2611.0,2671.0,2827.0,2641.0,3006.0,0
180000.0,1,5,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,94088.0,85789.0,84379.0,82947.0,80559.0,78170.0,6000.0,10000.0,3100.0,3100.0,4000.0,4000.0,0
170000.0,1,5,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,47707.0,47200.0,90797.0,89620.0,88263.0,91109.0,2331.0,2500.0,2200.0,3827.0,4400.0,6006.0,0
260000.0,1,5,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,15733.0,14246.0,12954.0,11930.0,11115.0,9801.0,1610.0,1728.0,1521.0,1229.0,1300.0,1485.0,0
100000.0,1,5,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,96631.0,94646.0,96038.0,100733.0,100278.0,101330.0,3614.0,3492.0,3370.0,3648.0,4311.0,3824.0,0
160000.0,1,5,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,119911.0,118248.0,156121.0,154523.0,152159.0,152240.0,4300.0,4600.0,3800.0,4800.0,6300.0,7650.0,0
200000.0,2,5,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,68256.0,89694.0,116674.0,122304.0,73970.0,92707.0,2500.0,2476.0,3486.0,6760.0,50000.0,3112.0,0
140000.0,2,5,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,42812.0,42155.0,45514.0,79449.0,78704.0,91485.0,1505.0,1526.0,1352.0,1523.0,3411.0,3009.0,0
150000.0,2,5,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,18536.0,64419.0,110343.0,80614.0,141559.0,144833.0,4000.0,2000.0,3000.0,64442.0,13013.0,6041.0,0
100000.0,2,5,2,34.0,-1.0,0.0,0.0,0.0,0.0,0.0,3219.0,7721.0,23181.0,87244.0,91348.0,91674.0,1864.0,3219.0,4000.0,3002.0,3811.0,5004.0,0
210000.0,1,5,1,31.0,-1.0,0.0,0.0,0.0,0.0,2.0,-285.0,93925.0,126946.0,124788.0,199825.0,195615.0,152951.0,21787.0,4526.0,4900.0,5185.0,9234.0,0
50000.0,1,1,1,25.0,0.0,0.0,0.0,2.0,0.0,0.0,4815.0,4041.0,8400.0,6595.0,5891.0,5472.0,2000.0,1000.0,1000.0,2000.0,1000.0,1500.0,0
20000.0,1,1,2,29.0,0.0,0.0,0.0,2.0,0.0,0.0,19023.0,17959.0,17368.0,16926.0,17512.0,14897.0,0.0,3000.0,1000.0,1000.0,0.0,3170.0,0
60000.0,1,1,2,30.0,0.0,0.0,0.0,2.0,0.0,0.0,54264.0,52998.0,50979.0,50109.0,51232.0,46307.0,2000.0,2300.0,3000.0,2000.0,0.0,6000.0,0
200000.0,1,1,2,41.0,0.0,0.0,0.0,2.0,0.0,0.0,19405.0,22713.0,19888.0,20398.0,20982.0,24720.0,0.0,3000.0,5000.0,8000.0,0.0,3000.0,0
400000.0,2,1,2,29.0,0.0,0.0,0.0,2.0,0.0,0.0,72955.0,72137.0,71867.0,70557.0,77970.0,74829.0,5800.0,3000.0,2750.0,3200.0,0.0,7017.0,1
130000.0,2,1,2,29.0,0.0,0.0,0.0,2.0,0.0,0.0,98016.0,97129.0,98588.0,97727.0,100172.0,93761.0,3240.0,3671.0,3509.0,3401.0,0.0,8901.0,0
20000.0,2,1,2,25.0,0.0,0.0,0.0,2.0,0.0,0.0,12510.0,15761.0,15824.0,27820.0,14564.0,11968.0,2000.0,1000.0,1700.0,4000.0,0.0,2800.0,1
80000.0,2,1,2,24.0,0.0,0.0,0.0,2.0,0.0,0.0,23686.0,25971.0,28468.0,43576.0,46375.0,39813.0,2516.0,1006.0,1091.0,2012.0,1.0,9425.0,1
90000.0,2,1,2,33.0,0.0,0.0,0.0,2.0,0.0,0.0,72569.0,72263.0,91165.0,89711.0,94908.0,92725.0,3000.0,3000.0,2600.0,4086.0,0.0,8500.0,0
50000.0,2,1,2,24.0,0.0,0.0,0.0,2.0,0.0,0.0,31482.0,32216.0,32140.0,52028.0,55264.0,52227.0,2415.0,1226.0,2000.0,1085.0,0.0,5350.0,0
120000.0,2,1,2,25.0,0.0,0.0,0.0,2.0,0.0,0.0,70059.0,84856.0,98712.0,105810.0,109456.0,105169.0,2000.0,3600.0,4000.0,4100.0,3000.0,8000.0,1
260000.0,2,1,1,36.0,0.0,0.0,0.0,2.0,0.0,0.0,79997.0,79025.0,79702.0,89200.0,139305.0,131971.0,4000.0,3000.0,3000.0,3012.0,0.0,10000.0,0
200000.0,2,1,1,31.0,0.0,0.0,2.0,2.0,0.0,0.0,72679.0,74090.0,75942.0,80662.0,82105.0,76621.0,2700.0,2700.0,2720.0,0.0,3300.0,6808.0,0
80000.0,2,1,2,34.0,0.0,0.0,2.0,2.0,0.0,0.0,60687.0,66308.0,68909.0,73783.0,77078.0,75517.0,3000.0,6235.0,5065.0,0.0,2000.0,6000.0,1
200000.0,2,1,2,30.0,0.0,0.0,2.0,2.0,0.0,0.0,190192.0,188668.0,188243.0,209286.0,203187.0,195128.0,7300.0,7000.0,7000.0,0.0,12200.0,13600.0,0
180000.0,1,1,1,45.0,0.0,0.0,0.0,2.0,2.0,2.0,63022.0,92422.0,94552.0,98314.0,113728.0,106462.0,4000.0,5000.0,3000.0,10000.0,0.0,10000.0,0
150000.0,1,1,2,34.0,0.0,0.0,0.0,2.0,3.0,2.0,79827.0,36229.0,32764.0,30759.0,31549.0,32355.0,3000.0,5000.0,5000.0,2535.0,0.0,0.0,1
160000.0,2,1,1,31.0,0.0,0.0,0.0,2.0,2.0,2.0,140678.0,136809.0,149053.0,147184.0,151368.0,147710.0,5354.0,6000.0,4825.0,5790.0,0.0,7501.0,0
270000.0,2,1,2,30.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,151862.0,161843.0,164009.0,184761.0,172933.0,0.0,0.0,5004.0,3451.0,0.0,19028.0,1
20000.0,2,1,1,30.0,0.0,0.0,0.0,2.0,2.0,2.0,7598.0,7458.0,7318.0,7678.0,7511.0,5766.0,0.0,500.0,500.0,0.0,500.0,2000.0,1
50000.0,1,1,1,48.0,0.0,0.0,2.0,2.0,2.0,2.0,39671.0,40973.0,49162.0,50382.0,49942.0,47009.0,1882.0,1377.0,1275.0,0.0,1500.0,4000.0,0
200000.0,2,1,2,28.0,0.0,0.0,2.0,2.0,2.0,2.0,46192.0,42599.0,44234.0,73548.0,73564.0,68398.0,1104.0,5164.0,1604.0,12.0,1966.0,6900.0,1
90000.0,2,1,2,25.0,0.0,0.0,2.0,2.0,2.0,2.0,88813.0,90942.0,88533.0,92860.0,92898.0,86014.0,4000.0,3600.0,4000.0,1000.0,2400.0,8300.0,0
80000.0,1,1,2,33.0,0.0,0.0,0.0,2.0,-1.0,-2.0,6804.0,5902.0,5495.0,4374.0,264594.0,251594.0,1000.0,1000.0,500.0,1200.0,0.0,13000.0,0
20000.0,1,1,2,29.0,0.0,0.0,2.0,2.0,2.0,3.0,19865.0,18371.0,17613.0,18200.0,15784.0,16330.0,0.0,1800.0,1200.0,0.0,3000.0,0.0,1
50000.0,1,1,2,23.0,2.0,0.0,0.0,2.0,3.0,4.0,9165.0,9952.0,9417.0,14109.0,26431.0,27101.0,10000.0,323.0,825.0,473.0,12.0,88.0,0
90000.0,1,1,2,26.0,0.0,0.0,0.0,2.0,2.0,1.0,32080.0,39373.0,41539.0,45640.0,52526.0,58518.0,1200.0,2015.0,1500.0,1500.0,99.0,3006.0,0
80000.0,1,1,2,26.0,0.0,0.0,0.0,2.0,2.0,1.0,42854.0,42990.0,40793.0,40137.0,41095.0,40029.0,1056.0,2000.0,3000.0,1603.0,0.0,2000.0,0
210000.0,2,1,2,26.0,0.0,0.0,0.0,2.0,2.0,1.0,125123.0,122643.0,120126.0,117783.0,121222.0,120098.0,4516.0,4523.0,4455.0,4302.0,0.0,4500.0,0
130000.0,1,1,2,33.0,0.0,0.0,2.0,2.0,2.0,1.0,40630.0,41346.0,39526.0,40851.0,35807.0,36672.0,1100.0,1000.0,3000.0,0.0,6000.0,0.0,0
30000.0,2,1,2,43.0,0.0,0.0,2.0,2.0,2.0,1.0,21809.0,21162.0,20847.0,21488.0,18688.0,17775.0,1000.0,1000.0,800.0,0.0,3433.0,1500.0,1
80000.0,2,1,2,23.0,0.0,0.0,-1.0,2.0,-1.0,1.0,189.0,2792.0,5182.0,60.0,2321.0,-12.0,2597.0,0.0,0.0,5182.0,0.0,2333.0,0
100000.0,1,1,2,31.0,2.0,0.0,0.0,2.0,2.0,1.0,25592.0,24636.0,23531.0,21904.0,22553.0,20505.0,0.0,1500.0,1500.0,2000.0,0.0,2700.0,0
70000.0,2,1,1,36.0,2.0,0.0,0.0,2.0,2.0,1.0,21680.0,22175.0,20021.0,19310.0,19913.0,18514.0,792.0,0.0,2493.0,1339.0,0.0,2000.0,1
20000.0,2,1,2,22.0,2.0,0.0,0.0,2.0,2.0,1.0,9186.0,11927.0,11395.0,11164.0,11712.0,11087.0,50.0,0.0,594.0,289.0,0.0,1100.0,0
210000.0,1,1,2,30.0,-1.0,0.0,0.0,2.0,-1.0,1.0,599.0,855.0,855.0,855.0,855.0,0.0,0.0,599.0,0.0,0.0,0.0,855.0,0
20000.0,2,1,2,30.0,-1.0,0.0,-1.0,2.0,2.0,1.0,1326.0,3041.0,3041.0,0.0,7221.0,11730.0,0.0,1326.0,0.0,3041.0,0.0,1712.0,0
400000.0,2,1,1,28.0,0.0,0.0,0.0,2.0,-1.0,-1.0,410127.0,394410.0,392932.0,391178.0,405016.0,6500.0,0.0,28000.0,13560.0,14000.0,0.0,405016.0,0
220000.0,2,1,1,43.0,0.0,0.0,0.0,2.0,3.0,-1.0,0.0,1090.0,1090.0,1090.0,1257.0,1090.0,0.0,0.0,0.0,0.0,0.0,167.0,1
150000.0,1,1,2,34.0,0.0,0.0,2.0,2.0,2.0,-1.0,60034.0,52968.0,45832.0,46887.0,39815.0,40749.0,9344.0,8942.0,8810.0,0.0,8538.0,0.0,0
50000.0,2,1,2,28.0,0.0,0.0,2.0,2.0,2.0,-1.0,4060.0,4060.0,6651.0,6945.0,4693.0,4917.0,0.0,0.0,1000.0,0.0,2500.0,0.0,0
30000.0,1,1,2,33.0,0.0,0.0,-1.0,2.0,3.0,-1.0,0.0,27025.0,29498.0,29928.0,30923.0,31724.0,0.0,0.0,541.0,31200.0,0.0,0.0,1
40000.0,1,1,1,46.0,0.0,0.0,-1.0,2.0,2.0,-1.0,0.0,780.0,1170.0,0.0,390.0,780.0,0.0,0.0,0.0,1170.0,0.0,0.0,1
280000.0,2,1,1,47.0,0.0,0.0,-1.0,2.0,2.0,-1.0,-550.0,430.0,430.0,0.0,1311.0,2002.0,1304.0,550.0,0.0,430.0,0.0,0.0,0
280000.0,1,1,2,31.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,9477.0,17976.0,9976.0,4641.0,9075.0,498.0,781.0,9525.0,8000.0,9976.0,0.0,9075.0,0
150000.0,2,1,1,42.0,-1.0,0.0,-1.0,2.0,2.0,-1.0,726.0,965.0,965.0,940.0,1188.0,496.0,0.0,726.0,0.0,965.0,0.0,940.0,0
90000.0,2,1,2,25.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,14014.0,1051.0,7370.0,4788.0,10839.0,3407.0,5812.0,14014.0,0.0,5042.0,5.0,10850.0,0
10000.0,1,2,2,27.0,0.0,0.0,0.0,2.0,0.0,0.0,10182.0,9963.0,9901.0,9560.0,10227.0,7015.0,700.0,393.0,370.0,500.0,0.0,3507.0,1
50000.0,1,2,2,34.0,0.0,0.0,0.0,2.0,0.0,0.0,14301.0,19801.0,49724.0,49072.0,50056.0,46413.0,1000.0,600.0,1198.0,2198.0,86.0,4729.0,0
20000.0,1,2,2,24.0,0.0,0.0,0.0,2.0,0.0,0.0,17563.0,17268.0,16678.0,16635.0,17212.0,14558.0,626.0,800.0,1840.0,600.0,0.0,3200.0,0
20000.0,1,2,2,47.0,0.0,0.0,0.0,2.0,0.0,0.0,19680.0,18123.0,17406.0,16686.0,16254.0,14591.0,1000.0,1864.0,1000.0,1000.0,1000.0,1900.0,0
260000.0,1,2,2,28.0,0.0,0.0,0.0,2.0,0.0,0.0,104389.0,160198.0,159348.0,163036.0,184419.0,149814.0,60000.0,6000.0,5000.0,5000.0,0.0,107000.0,0
50000.0,2,2,1,49.0,0.0,0.0,0.0,2.0,0.0,0.0,19634.0,19483.0,19476.0,39094.0,51105.0,48501.0,700.0,851.0,693.0,680.0,0.0,3500.0,0
90000.0,2,2,1,33.0,0.0,0.0,0.0,2.0,0.0,0.0,48144.0,44230.0,47804.0,56266.0,70398.0,26772.0,2418.0,5414.0,1786.0,1779.0,112.0,56388.0,0
100000.0,2,2,2,25.0,0.0,0.0,0.0,2.0,0.0,0.0,96907.0,94831.0,92885.0,91077.0,93476.0,87401.0,4449.0,3653.0,3442.0,3324.0,0.0,7497.0,1
30000.0,2,2,2,22.0,0.0,0.0,0.0,2.0,0.0,0.0,21192.0,24358.0,27451.0,27849.0,28987.0,27219.0,0.0,424.0,487.0,1400.0,0.0,3600.0,0
50000.0,2,2,2,22.0,0.0,0.0,0.0,2.0,0.0,0.0,2582.0,35514.0,35004.0,34656.0,41362.0,38340.0,1000.0,52.0,710.0,1200.0,0.0,3700.0,0
60000.0,2,2,2,57.0,0.0,0.0,0.0,2.0,0.0,0.0,51034.0,49802.0,48814.0,45781.0,46810.0,44041.0,4459.0,2034.0,1802.0,3814.0,0.0,3810.0,1
80000.0,2,2,2,23.0,0.0,0.0,0.0,2.0,0.0,0.0,6586.0,23304.0,27674.0,32431.0,45978.0,54658.0,1998.0,132.0,1000.0,2000.0,5.0,5573.0,0
110000.0,2,2,2,26.0,0.0,0.0,0.0,2.0,0.0,0.0,46319.0,45036.0,43875.0,42867.0,49569.0,46633.0,2000.0,2180.0,2000.0,2000.0,0.0,4029.0,0
110000.0,2,2,2,34.0,0.0,0.0,0.0,2.0,0.0,0.0,10620.0,11863.0,9440.0,8428.0,11657.0,10827.0,500.0,500.0,4000.0,1200.0,0.0,2500.0,0
20000.0,2,2,2,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6590.0,11680.0,4988.0,7492.0,5473.0,0.0,0.0,1500.0,102.0,0.0,2300.0,0
80000.0,2,2,1,47.0,0.0,0.0,0.0,2.0,0.0,0.0,78870.0,78293.0,78031.0,79206.0,79049.0,77714.0,5000.0,3000.0,3000.0,3000.0,3000.0,5000.0,1
50000.0,2,2,2,25.0,0.0,0.0,0.0,2.0,0.0,0.0,15373.0,16030.0,16137.0,21933.0,37002.0,39033.0,5000.0,5000.0,3000.0,1500.0,0.0,6455.0,0
80000.0,2,2,1,29.0,0.0,0.0,2.0,2.0,0.0,0.0,55906.0,55350.0,55081.0,57022.0,56340.0,52533.0,3000.0,2028.0,2200.0,0.0,2600.0,5120.0,0
140000.0,2,2,2,36.0,0.0,0.0,2.0,2.0,0.0,0.0,135910.0,135778.0,136331.0,143475.0,142708.0,134783.0,5000.0,5000.0,5100.0,0.0,5000.0,12800.0,0
150000.0,2,2,2,39.0,0.0,0.0,2.0,2.0,0.0,0.0,20448.0,19037.0,19271.0,19890.0,21019.0,22724.0,0.0,1709.0,1000.0,0.0,1602.0,3221.0,0
70000.0,2,2,2,27.0,0.0,0.0,2.0,2.0,0.0,0.0,30110.0,29586.0,28364.0,28125.0,27867.0,25105.0,1500.0,1000.0,2000.0,1000.0,1000.0,3500.0,0
20000.0,1,2,1,55.0,2.0,0.0,0.0,2.0,0.0,0.0,14557.0,14938.0,13392.0,12374.0,12871.0,10301.0,4859.0,0.0,1777.0,1231.0,0.0,2750.0,1
150000.0,1,2,2,27.0,2.0,0.0,0.0,2.0,0.0,0.0,67852.0,69079.0,61915.0,61233.0,62799.0,58795.0,9000.0,0.0,8219.0,2300.0,0.0,5600.0,0
20000.0,2,2,1,24.0,2.0,0.0,0.0,2.0,0.0,0.0,20337.0,20298.0,19632.0,18227.0,18817.0,16505.0,0.0,893.0,1754.0,1720.0,0.0,2905.0,1
20000.0,2,2,2,22.0,2.0,0.0,0.0,2.0,0.0,0.0,16259.0,16677.0,15582.0,15133.0,15677.0,11192.0,700.0,0.0,1500.0,1000.0,0.0,5000.0,0
80000.0,1,2,1,34.0,0.0,0.0,0.0,2.0,2.0,2.0,48764.0,49062.0,78814.0,78353.0,81814.0,81882.0,1960.0,1787.0,1888.0,3328.0,0.0,3650.0,1
20000.0,1,2,2,36.0,0.0,0.0,0.0,2.0,2.0,2.0,18586.0,18775.0,17539.0,16768.0,17334.0,18458.0,424.0,1000.0,1370.0,1134.0,0.0,1450.0,0
50000.0,1,2,2,25.0,0.0,0.0,0.0,2.0,2.0,2.0,18508.0,19584.0,19918.0,18566.0,21679.0,19775.0,2000.0,1000.0,1500.0,2000.0,0.0,3800.0,1
500000.0,1,2,2,31.0,0.0,0.0,0.0,2.0,2.0,2.0,14540.0,46420.0,305875.0,413844.0,504834.0,533142.0,2000.0,14000.0,1500.0,14000.0,14000.0,3089.0,0
60000.0,1,2,2,25.0,0.0,0.0,0.0,2.0,2.0,2.0,17472.0,17598.0,13695.0,15444.0,22083.0,36090.0,603.0,1000.0,5000.0,1000.0,5.0,2017.0,1
100000.0,1,2,1,46.0,0.0,0.0,0.0,2.0,2.0,2.0,18840.0,18446.0,18036.0,17629.0,18219.0,17497.0,800.0,700.0,700.0,700.0,0.0,1300.0,1
50000.0,2,2,1,29.0,0.0,0.0,0.0,2.0,3.0,2.0,18203.0,17850.0,19359.0,46543.0,50044.0,50136.0,763.0,800.0,770.0,661.0,5.0,1000.0,1
30000.0,2,2,2,29.0,0.0,0.0,0.0,2.0,2.0,2.0,18121.0,16857.0,16557.0,15545.0,16493.0,13519.0,700.0,1539.0,575.0,1275.0,0.0,3211.0,1
260000.0,2,2,2,33.0,0.0,0.0,0.0,2.0,2.0,2.0,153755.0,214180.0,131150.0,258903.0,265961.0,258150.0,5837.0,5592.0,159658.0,2914.0,27.0,20485.0,1
190000.0,2,2,2,27.0,0.0,0.0,0.0,2.0,2.0,2.0,10809.0,8973.0,7104.0,6214.0,5459.0,4686.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,1
220000.0,2,2,1,36.0,0.0,0.0,0.0,2.0,2.0,2.0,186532.0,187856.0,187531.0,189149.0,197466.0,195725.0,23700.0,7200.0,7000.0,7000.0,0.0,8200.0,1
60000.0,2,2,1,23.0,0.0,0.0,0.0,2.0,2.0,2.0,1527.0,30210.0,35619.0,44438.0,61026.0,58032.0,27887.0,1527.0,1500.0,1539.0,0.0,4800.0,1
80000.0,1,2,1,53.0,0.0,0.0,2.0,2.0,2.0,2.0,10479.0,9890.0,9546.0,9853.0,8947.0,6469.0,0.0,900.0,503.0,0.0,1200.0,2600.0,1
150000.0,2,2,1,37.0,0.0,0.0,2.0,2.0,2.0,2.0,31457.0,30906.0,106317.0,110405.0,108784.0,100390.0,1200.0,1200.0,1240.0,0.0,4800.0,11600.0,0
360000.0,2,2,1,35.0,0.0,0.0,2.0,2.0,2.0,2.0,290551.0,290210.0,372735.0,380523.0,370722.0,360996.0,10323.0,10876.0,10306.0,6.0,16500.0,16500.0,1
50000.0,2,2,2,27.0,0.0,0.0,2.0,2.0,2.0,2.0,43020.0,42343.0,43123.0,45744.0,45064.0,47760.0,0.0,3038.0,1528.0,0.0,3400.0,0.0,1
70000.0,2,2,2,22.0,0.0,0.0,2.0,2.0,2.0,2.0,47751.0,48129.0,70467.0,72596.0,71007.0,69242.0,2000.0,2000.0,2000.0,0.0,3300.0,3500.0,0
130000.0,2,2,2,37.0,0.0,0.0,2.0,2.0,2.0,2.0,88094.0,86251.0,85428.0,87587.0,85505.0,82640.0,3100.0,3100.0,3000.0,0.0,4200.0,5000.0,1
80000.0,1,2,1,47.0,2.0,0.0,0.0,2.0,2.0,2.0,74336.0,76841.0,72507.0,71691.0,73424.0,68250.0,2998.0,0.0,5520.0,2612.0,0.0,6325.0,1
100000.0,1,2,1,34.0,2.0,0.0,0.0,2.0,2.0,2.0,40005.0,50859.0,58433.0,64930.0,74621.0,84196.0,3500.0,0.0,3300.0,4500.0,2000.0,2300.0,1
100000.0,2,2,1,35.0,0.0,0.0,2.0,2.0,3.0,3.0,34118.0,33247.0,58296.0,60486.0,59556.0,61089.0,3400.0,1423.0,1206.0,0.0,2525.0,0.0,1
50000.0,2,2,2,23.0,0.0,0.0,2.0,2.0,2.0,3.0,27367.0,25283.0,24693.0,24482.0,21957.0,22613.0,0.0,2500.0,1000.0,910.0,3200.0,0.0,1
